Wall time          ,Step ,Value
1701670005.5276883 ,2978 ,80.6640625
1701670022.9500046 ,2984 ,79.6875
1701670024.1611736 ,2986 ,79.6875
1701670035.3683176 ,2996 ,83.3984375
1701670037.2044537 ,2999 ,82.2265625
1701670052.1200266 ,3002 ,85.7421875
1701670060.678591  ,3010 ,83.203125
1701670065.8229547 ,3019 ,78.90625
1701670086.3256953 ,3029 ,83.59375
1701670092.701623  ,3034 ,82.2265625
1701670114.2904625 ,3047 ,81.640625
1701670144.5121152 ,3066 ,81.8359375
1701670146.15694   ,3069 ,81.0546875
1701670171.851991  ,3083 ,84.375
1701670172.287957  ,3084 ,80.078125
1701670180.1147106 ,3090 ,77.9296875
1701670183.657112  ,3096 ,83.0078125
1701670201.1053705 ,3103 ,79.296875
1701670201.6453905 ,3104 ,81.4453125
1701670202.3669186 ,3105 ,85.15625
1701670203.374559  ,3107 ,82.6171875
1701670209.5053437 ,3111 ,84.5703125
1701670213.737845  ,3115 ,77.9296875
1701670216.775322  ,3119 ,82.8125
1701670229.2340214 ,3120 ,86.5234375
1701670230.0572782 ,3121 ,81.8359375
1701670235.3432229 ,3126 ,83.0078125
1701670237.4985442 ,3128 ,83.59375
1701670244.7331874 ,3138 ,82.421875
1701670263.1256473 ,3145 ,84.5703125
1701670303.511133  ,3173 ,78.7109375
1701670306.063989  ,3178 ,82.6171875
1701670326.1434426 ,3187 ,79.6875
1701670328.3908126 ,3190 ,79.8828125
1701670329.4497378 ,3192 ,81.8359375
1701670336.5684893 ,3199 ,78.7109375
1701670351.9869804 ,3204 ,80.078125
1701670360.7153473 ,3212 ,77.734375
1701670362.9119012 ,3216 ,77.5390625
1701670363.3209383 ,3217 ,82.03125
1701670378.7099009 ,3220 ,78.125
1701670380.4340582 ,3222 ,76.7578125
1701670384.26502   ,3229 ,84.5703125
1701670395.4117317 ,3237 ,81.25
1701670409.6091654 ,3241 ,80.078125
1701670411.1350243 ,3243 ,79.1015625
1701670441.9201944 ,3265 ,81.4453125
1701670443.7962313 ,3268 ,77.5390625
1701670480.8767087 ,3298 ,80.46875
1701670494.827176  ,3306 ,80.46875
1701670539.3318102 ,3340 ,76.7578125
1701670541.362809  ,3345 ,81.640625
1701670550.2817295 ,3356 ,78.125
1701670565.1040854 ,3365 ,72.65625
1701670572.3430018 ,3370 ,79.6875
1701670574.4688141 ,3372 ,79.296875
1701670576.6542218 ,3374 ,77.1484375
1701670579.1514401 ,3377 ,78.3203125
1701670580.375794  ,3379 ,76.953125
1701670596.7739863 ,3384 ,75.78125
1701670597.8415391 ,3385 ,78.125
1701670604.4708672 ,3393 ,79.1015625
1701670604.9480026 ,3394 ,74.0234375
1701670620.1437411 ,3404 ,79.8828125
1701670621.7553053 ,3408 ,73.4375
1701670629.8027983 ,3418 ,76.5625
1701670642.4159193 ,3422 ,77.1484375
1701670644.5081296 ,3426 ,80.078125
1701670653.8749597 ,3434 ,78.125
1701670658.8812926 ,3439 ,77.1484375
1701670684.7206955 ,3454 ,78.515625
1701670685.6736836 ,3455 ,75.9765625
1701670702.429747  ,3461 ,76.171875
1701670708.9501321 ,3468 ,76.171875
1701670713.3318374 ,3472 ,77.9296875
1701670732.1639385 ,3482 ,77.34375
1701670733.2335417 ,3483 ,74.8046875
1701670734.3194919 ,3484 ,79.4921875
1701670734.7435682 ,3485 ,78.3203125
1701670739.265947  ,3491 ,82.8125
1701670741.4171169 ,3493 ,81.4453125
1701670744.3997183 ,3496 ,73.4375
1701670747.5256546 ,3499 ,76.953125
1701670759.9840262 ,3500 ,77.9296875
1701670761.5293272 ,3503 ,81.4453125
1701670772.806838  ,3514 ,78.7109375
1701670789.6817138 ,3520 ,76.3671875
1701670793.8670099 ,3526 ,81.8359375
1701670804.0233333 ,3535 ,78.3203125
1701670804.5070274 ,3536 ,77.5390625
1701670820.4628644 ,3541 ,82.6171875
1701670823.2217321 ,3544 ,77.734375
1701670829.4340005 ,3550 ,77.1484375
1701670833.667437  ,3554 ,79.4921875
1701670837.2887058 ,3558 ,82.2265625
1701670857.7112732 ,3566 ,82.2265625
1701670860.380603  ,3569 ,80.859375
1701670863.665888  ,3575 ,75.5859375
1701670864.6147752 ,3576 ,77.5390625
1701670883.138799  ,3584 ,81.0546875
1701670884.8977463 ,3587 ,78.3203125
1701670885.4135344 ,3588 ,82.2265625
1701670910.5060627 ,3600 ,83.0078125
1701670923.3803177 ,3613 ,77.1484375
1701670924.3336036 ,3614 ,80.078125
1701670925.342319  ,3615 ,80.859375
1701670925.7848723 ,3616 ,81.25
1701670950.4388578 ,3630 ,84.765625
1701670983.8336651 ,3654 ,82.8125
1701670985.2772949 ,3657 ,77.5390625
1701670986.7868893 ,3659 ,83.59375
1701671000.6917434 ,3661 ,83.0078125
1701671002.586456  ,3664 ,82.421875
1701671004.7946014 ,3668 ,81.640625
1701671010.9532895 ,3671 ,81.0546875
1701671011.454469  ,3672 ,83.203125
1701671038.7430992 ,3690 ,86.1328125
1701671058.875298  ,3700 ,83.203125
1701671064.1745856 ,3707 ,85.15625
1701671069.314921  ,3711 ,82.6171875
1701671070.3495762 ,3712 ,83.0078125
1701671075.365298  ,3717 ,83.7890625
1701671076.308514  ,3718 ,84.375
1701671090.627583  ,3721 ,86.71875
1701671101.6865964 ,3732 ,80.078125
1701671102.2089872 ,3733 ,82.6171875
1701671122.1183083 ,3745 ,82.421875
1701671122.7866533 ,3746 ,82.2265625
1701671123.703469  ,3748 ,82.421875
1701671124.1805053 ,3749 ,83.0078125
1701671130.6105113 ,3752 ,83.984375
1701671131.0683873 ,3753 ,83.203125
1701671131.754547  ,3754 ,85.15625
1701671149.2050126 ,3761 ,83.0078125
1701671150.8293662 ,3763 ,84.375
1701671179.4658318 ,3780 ,83.7890625
1701671180.466544  ,3781 ,85.9375
1701671181.4882023 ,3782 ,83.7890625
1701671182.5434215 ,3783 ,83.0078125
1701671186.7929485 ,3787 ,84.375
1701671189.2170854 ,3790 ,83.59375
1701671210.7848403 ,3805 ,81.640625
1701671211.7800705 ,3807 ,83.3984375
1701671219.3221173 ,3813 ,82.8125
1701671223.5230157 ,3819 ,85.7421875
1701671239.0603838 ,3823 ,85.546875
1701671252.4714684 ,3839 ,81.25
1701671270.7895792 ,3848 ,80.46875
1701671275.0799944 ,3850 ,80.859375
1701671276.9798124 ,3852 ,82.2265625
1701671281.2141993 ,3857 ,84.375
1701671295.167142  ,3860 ,80.078125
1701671303.5746083 ,3869 ,83.3984375
1701671305.4845905 ,3872 ,87.3046875
1701671306.676076  ,3875 ,84.9609375
1701671353.2368608 ,3902 ,86.1328125
1701671356.7078862 ,3908 ,85.546875
1701671362.2954578 ,3911 ,87.6953125
1701671365.5740683 ,3915 ,84.9609375
1701671381.6741893 ,3921 ,83.59375
1701671384.9790988 ,3924 ,83.3984375
1701671386.02506   ,3926 ,87.6953125
1701671389.541783  ,3931 ,83.984375
1701671391.505915  ,3933 ,85.7421875
1701671394.5331    ,3936 ,83.203125
1701671421.9330738 ,3953 ,82.2265625
1701671423.801075  ,3957 ,86.328125
1701671441.67655   ,3965 ,82.421875
1701671442.1489909 ,3966 ,83.203125
1701671451.2567031 ,3975 ,84.9609375
1701671467.4371774 ,3981 ,80.46875
1701671468.0160427 ,3982 ,78.90625
1701671468.7265174 ,3983 ,81.4453125
1701671470.4510605 ,3986 ,79.296875
1701671478.028526  ,3992 ,82.421875
1701671480.9328086 ,3997 ,80.6640625
1701671494.9963772 ,4000 ,83.0078125
1701671500.534438  ,4008 ,81.8359375
1701671506.8370202 ,4012 ,84.1796875
1701671508.793729  ,4014 ,83.203125
1701671528.1308162 ,4023 ,83.0078125
1701671532.7096508 ,4028 ,85.15625
1701671536.0699177 ,4034 ,78.515625
1701671552.9317927 ,4040 ,78.515625
1701671556.8345938 ,4047 ,79.296875
1701671585.0944402 ,4065 ,81.640625
1701671585.8400412 ,4066 ,85.15625
1701671612.0380824 ,4081 ,77.9296875
1701671613.0642207 ,4082 ,77.734375
1701671614.3566394 ,4084 ,83.0078125
1701671616.8241794 ,4088 ,79.6875
1701671622.322498  ,4092 ,82.2265625
1701671650.2562926 ,4109 ,76.953125
1701671654.8336043 ,4115 ,76.7578125
1701671671.7053137 ,4121 ,76.3671875
1701671673.482473  ,4124 ,78.515625
1701671703.3083787 ,4142 ,81.4453125
1701671706.0030737 ,4146 ,83.203125
1701671712.1932797 ,4153 ,80.6640625
1701671715.1841564 ,4156 ,81.25
1701671735.3609543 ,4167 ,77.1484375
1701671744.4114103 ,4177 ,79.4921875
1701671745.1374571 ,4178 ,77.734375
1701671760.766725  ,4181 ,76.3671875
1701671769.8295205 ,4192 ,80.46875
1701671792.267369  ,4207 ,80.46875
1701671792.898366  ,4208 ,78.515625
1701671818.2881975 ,4221 ,78.515625
1701671821.5795665 ,4227 ,74.0234375
1701671822.59556   ,4229 ,73.046875
1701671827.3372035 ,4230 ,84.375
1701671830.6611526 ,4236 ,75.9765625
1701671849.5365567 ,4246 ,76.953125
1701671851.1312232 ,4249 ,77.34375
1701671856.3591034 ,4251 ,77.1484375
1701671856.808521  ,4252 ,79.6875
1701671857.5419183 ,4253 ,77.1484375
1701671859.6287093 ,4257 ,83.3984375
1701671879.1976633 ,4267 ,74.4140625
1701671879.6744606 ,4268 ,79.6875
1701671904.382151  ,4280 ,77.34375
1701671905.468728  ,4281 ,75.9765625
1701671921.3342164 ,4298 ,76.7578125
1701671943.9143972 ,4309 ,80.46875
1701671949.3690407 ,4318 ,80.078125
1701671965.6505759 ,4323 ,78.7109375
1701671968.3156445 ,4328 ,79.8828125
1701671976.1884067 ,4334 ,78.125
1701671994.4224756 ,4343 ,78.90625
1701672002.7382371 ,4351 ,78.125
1701672022.2533076 ,4360 ,79.8828125
1701672032.4301867 ,4371 ,81.8359375
1701672037.4464514 ,4376 ,78.125
1701672040.3560336 ,4379 ,83.3984375
1701672053.1953814 ,4380 ,81.0546875
1701672059.1250577 ,4387 ,82.2265625
1701672066.242081  ,4395 ,82.8125
1701672084.2981732 ,4403 ,83.7890625
1701672086.727784  ,4407 ,79.1015625
1701672091.3827608 ,4410 ,80.2734375
1701672094.4135308 ,4413 ,85.15625
1701672095.3574533 ,4414 ,84.9609375
1701672113.6358585 ,4422 ,80.859375
1701672115.8328724 ,4424 ,82.6171875
1701672123.956724  ,4435 ,78.7109375
1701672144.1003587 ,4443 ,82.6171875
1701672154.8737519 ,4454 ,84.375
1701672158.2498884 ,4458 ,82.6171875
1701672178.831668  ,4466 ,84.1796875
1701672206.743639  ,4489 ,83.3984375
1701672214.781152  ,4495 ,85.15625
1701672216.7143779 ,4499 ,84.5703125
1701672243.5245702 ,4514 ,86.71875
1701672260.8730948 ,4520 ,83.0078125
1701672263.48205   ,4523 ,83.0078125
1701672264.7573793 ,4525 ,83.7890625
1701672272.6065814 ,4532 ,85.3515625
1701672275.5952907 ,4535 ,80.078125
1701672278.221593  ,4539 ,86.5234375
1701672295.2644873 ,4543 ,83.59375
1701672296.3986316 ,4544 ,81.4453125
1701672297.3674204 ,4545 ,84.765625
1701672299.25774   ,4547 ,84.1796875
1701672320.1480634 ,4560 ,83.7890625
1701672321.3576977 ,4562 ,83.203125
1701672322.630134  ,4564 ,86.9140625
1701672324.6296499 ,4568 ,84.765625
1701672330.835993  ,4571 ,86.5234375
1701672331.2861545 ,4572 ,87.890625
1701672332.552032  ,4574 ,80.2734375
1701672350.7581494 ,4582 ,83.203125
1701672360.8377583 ,4592 ,81.0546875
1701672383.192754  ,4606 ,85.546875
1701672384.9902012 ,4609 ,86.1328125
1701672387.933538  ,4612 ,84.5703125
1701672412.6233158 ,4626 ,88.671875
1701672415.6918914 ,4629 ,86.9140625
1701672439.426485  ,4644 ,80.46875
1701672442.0033789 ,4649 ,81.640625
1701672446.8270946 ,4650 ,87.890625
1701672449.2519474 ,4654 ,84.9609375
1701672451.5302162 ,4658 ,84.5703125
1701672452.6107614 ,4659 ,85.7421875
1701672465.660272  ,4660 ,83.3984375
1701672466.7951357 ,4662 ,85.9375
1701672469.5655766 ,4667 ,87.5
1701672470.0219817 ,4668 ,85.9375
1701672470.4402893 ,4669 ,84.5703125
1701672479.7131286 ,4678 ,89.84375
1701672497.566603  ,4686 ,80.6640625
1701672503.535169  ,4690 ,84.1796875
1701672505.0103126 ,4692 ,84.5703125
1701672508.2816288 ,4698 ,85.15625
1701672527.5112224 ,4706 ,88.28125
1701672528.1314347 ,4707 ,84.1796875
1701672533.5161953 ,4713 ,84.9609375
1701672536.5045662 ,4716 ,85.7421875
1701672554.3047354 ,4724 ,87.3046875
1701672562.1118262 ,4730 ,83.984375
1701672564.2191167 ,4733 ,87.5
1701672564.702152  ,4734 ,82.421875
1701672566.2596333 ,4737 ,81.640625
1701672581.5079465 ,4740 ,81.8359375
1701672583.3611307 ,4743 ,83.0078125
1701672594.5934308 ,4755 ,82.6171875
1701672596.6973932 ,4759 ,87.5
1701672614.2961388 ,4766 ,82.03125
1701672621.6353498 ,4772 ,89.6484375
1701672625.786479  ,4776 ,86.1328125
1701672626.23888   ,4777 ,88.28125
1701672640.7352815 ,4780 ,85.9375
1701672641.8413415 ,4781 ,85.7421875
1701672649.1606662 ,4788 ,81.4453125
1701672650.7519937 ,4790 ,86.328125
1701672651.9259422 ,4792 ,85.15625
1701672655.5173578 ,4798 ,80.6640625
1701672671.7632806 ,4804 ,84.765625
1701672673.3930957 ,4807 ,83.984375
1701672679.1006308 ,4810 ,80.859375
1701672680.3392942 ,4812 ,82.8125
1701672681.4653566 ,4814 ,81.640625
1701672707.9817197 ,4830 ,87.3046875
1701672709.1110082 ,4832 ,86.5234375
1701672710.3702302 ,4834 ,83.59375
1701672710.7950766 ,4835 ,83.0078125
1701672711.1900492 ,4836 ,82.03125
1701672728.9100897 ,4843 ,84.9609375
1701672729.3354921 ,4844 ,78.7109375
1701672757.4611082 ,4862 ,84.765625
1701672759.289707  ,4865 ,86.9140625
1701672787.503339  ,4882 ,81.8359375
1701672798.4898224 ,4895 ,83.59375
1701672821.0234342 ,4908 ,79.4921875
1701672825.5096755 ,4910 ,80.46875
1701672848.632891  ,4925 ,83.59375
1701672850.8449492 ,4929 ,83.203125
1701672856.9848652 ,4933 ,81.0546875
1701672875.3188684 ,4940 ,77.734375
1701672879.7507176 ,4944 ,84.5703125
1701672884.884065  ,4949 ,83.3984375
1701672921.9755635 ,4978 ,80.859375
1701672936.0350757 ,4980 ,81.8359375
1701672945.6973872 ,4990 ,81.640625
1701672946.6840522 ,4991 ,80.6640625
1701672978.0535371 ,5014 ,80.6640625
1701672999.044635  ,5023 ,81.4453125
1701673032.6909597 ,5047 ,79.1015625
1701673042.637985  ,5059 ,77.34375
1701673056.8275845 ,5061 ,76.3671875
1701673060.7849748 ,5066 ,79.296875
1701673071.8512285 ,5076 ,82.8125
1701673074.2362635 ,5079 ,85.9375
1701673088.186649  ,5080 ,82.6171875
1701673096.3566382 ,5088 ,84.1796875
1701673098.3852098 ,5090 ,83.3984375
1701673101.1824818 ,5095 ,80.6640625
1701673117.5704637 ,5101 ,86.9140625
1701673118.6797922 ,5103 ,77.734375
1701673149.1528213 ,5122 ,81.8359375
1701673159.1403534 ,5132 ,78.3203125
1701673161.9615247 ,5136 ,81.25
1701673176.5717783 ,5140 ,79.1015625
1701673182.669844  ,5147 ,80.46875
1701673185.8616066 ,5151 ,84.765625
1701673186.5393372 ,5152 ,85.15625
1701673188.5522306 ,5154 ,80.2734375
1701673189.5879686 ,5155 ,82.6171875
1701673211.122639  ,5167 ,79.8828125
1701673219.8014529 ,5176 ,81.4453125
1701673238.6541684 ,5187 ,79.296875
1701673248.2012916 ,5197 ,84.9609375
1701673249.234601  ,5198 ,83.203125
1701673263.7310777 ,5200 ,80.078125
1701673266.788154  ,5205 ,82.6171875
1701673267.9113703 ,5207 ,83.0078125
1701673275.1084383 ,5212 ,79.296875
1701673278.2427468 ,5218 ,76.5625
1701673296.2057323 ,5225 ,83.3984375
1701673298.5155714 ,5229 ,83.3984375
1701673309.008515  ,5238 ,84.765625
1701673333.848598  ,5253 ,85.9375
1701673334.292959  ,5254 ,86.71875
1701673338.2882237 ,5258 ,86.1328125
1701673353.2081234 ,5262 ,83.203125
1701673355.024349  ,5265 ,81.25
1701673365.560326  ,5277 ,84.765625
1701673383.986512  ,5286 ,82.6171875
1701673390.7342622 ,5291 ,86.9140625
1701673391.840696  ,5293 ,84.765625
1701673393.0605412 ,5295 ,82.2265625
1701673393.88379   ,5297 ,83.7890625
1701673411.8069599 ,5304 ,84.5703125
1701673424.692995  ,5318 ,83.7890625
1701673425.1821315 ,5319 ,88.0859375
1701673440.6375866 ,5322 ,87.890625
1701673442.8240445 ,5324 ,86.71875
1701673445.048453  ,5328 ,86.5234375
1701673445.7234805 ,5329 ,84.9609375
1701673452.006782  ,5334 ,87.109375
1701673453.9415293 ,5336 ,85.546875
1701673456.0134134 ,5338 ,86.71875
1701673471.7366867 ,5343 ,85.546875
1701673501.2914672 ,5362 ,85.7421875
1701673504.738898  ,5368 ,90.8203125
1701673509.347795  ,5370 ,83.59375
1701673512.4078531 ,5373 ,86.328125
1701673532.465638  ,5382 ,89.0625
1701673540.5379136 ,5393 ,85.15625
1701673542.6563497 ,5395 ,88.4765625
1701673560.644826  ,5402 ,87.890625
1701673561.2331553 ,5403 ,84.9609375
1701673563.6599946 ,5407 ,87.5
1701673573.8398242 ,5417 ,87.109375
1701673575.7590826 ,5419 ,84.5703125
1701673591.5568864 ,5424 ,88.0859375
1701673593.441302  ,5428 ,83.59375
1701673601.7115157 ,5435 ,87.3046875
1701673620.8076055 ,5445 ,86.9140625
1701673621.9422874 ,5447 ,88.8671875
1701673622.6398382 ,5448 ,87.109375
1701673628.8856475 ,5452 ,89.2578125
1701673630.995653  ,5454 ,88.4765625
1701673632.7365344 ,5456 ,86.5234375
1701673633.247234  ,5457 ,84.1796875
1701673634.4852498 ,5459 ,84.5703125
1701673657.5234647 ,5470 ,87.5
1701673689.8207812 ,5496 ,83.7890625
1701673691.005331  ,5498 ,85.546875
1701673707.8815925 ,5504 ,87.109375
1701673709.6938648 ,5507 ,86.5234375
1701673710.107751  ,5508 ,89.6484375
1701673710.5210066 ,5509 ,87.6953125
1701673715.207873  ,5510 ,87.109375
1701673719.5582173 ,5517 ,88.28125
1701673735.0896292 ,5521 ,87.3046875
1701673736.3790276 ,5523 ,85.9375
1701673738.106096  ,5526 ,85.15625
1701673766.05241   ,5545 ,85.3515625
1701673774.0237079 ,5552 ,85.3515625
1701673776.109499  ,5554 ,86.9140625
1701673778.3904524 ,5557 ,87.5
1701673798.302177  ,5567 ,83.3984375
1701673807.5701485 ,5579 ,84.765625
1701673853.9165823 ,5604 ,91.015625
1701673856.0954208 ,5608 ,85.15625
1701673909.6601546 ,5640 ,82.421875
1701673911.9480553 ,5643 ,87.109375
1701673922.2293398 ,5653 ,83.984375
1701673945.5173793 ,5667 ,85.7421875
1701673950.9838493 ,5672 ,85.9375
1701673952.0928595 ,5674 ,82.6171875
1701673972.5471933 ,5687 ,86.5234375
1701674001.3429368 ,5703 ,83.0078125
1701674003.7835023 ,5706 ,80.078125
1701674005.5110228 ,5709 ,79.1015625
1701674008.720012  ,5713 ,81.0546875
1701674011.6970618 ,5716 ,83.59375
1701674029.3472705 ,5723 ,80.078125
1701674037.4737585 ,5730 ,82.6171875
1701674039.612267  ,5733 ,87.5
1701674056.7699034 ,5740 ,82.8125
1701674058.5255527 ,5743 ,81.25
1701674066.6153336 ,5750 ,83.0078125
1701674067.8950105 ,5752 ,80.859375
1701674069.7168317 ,5755 ,77.1484375
1701674070.1316905 ,5756 ,82.6171875
1701674070.5406485 ,5757 ,82.2265625
1701674070.9397442 ,5758 ,82.2265625
1701674088.7778494 ,5765 ,82.03125
1701674096.2340417 ,5772 ,83.59375
1701674116.690258  ,5781 ,81.25
1701674118.7683766 ,5784 ,83.0078125
1701674119.837927  ,5785 ,78.515625
1701674123.9589937 ,5789 ,86.71875
1701674130.3534446 ,5798 ,79.6875
1701674150.1097162 ,5809 ,79.8828125
1701674176.0357666 ,5821 ,78.7109375
1701674185.6265166 ,5832 ,84.375
1701674212.3189347 ,5849 ,79.4921875
1701674221.393761  ,5859 ,82.03125
1701674238.5869627 ,5866 ,83.59375
1701674240.33662   ,5869 ,84.5703125
1701674251.8502896 ,5879 ,83.203125
1701674264.710149  ,5880 ,83.0078125
1701674266.906568  ,5882 ,79.4921875
1701674273.106642  ,5888 ,79.296875
1701674278.0889874 ,5895 ,81.0546875
1701674307.2950742 ,5915 ,81.4453125
1701674324.378045  ,5921 ,83.203125
1701674336.6605668 ,5934 ,81.0546875
1701674337.7390103 ,5935 ,83.59375
1701674357.8930871 ,5948 ,83.0078125
1701674365.1140018 ,5953 ,85.7421875
1701674366.544845  ,5956 ,85.3515625
1701674386.1929526 ,5964 ,84.1796875
1701674390.14378   ,5969 ,86.9140625
1701674390.9012835 ,5970 ,84.375
1701674410.9304159 ,5981 ,86.328125
1701674420.8387492 ,5990 ,84.5703125
1701674424.8124983 ,5997 ,84.5703125
1701674426.7766109 ,5999 ,84.9609375
